,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
4573,30756,09038836000150,BOLA DE GUDE PRODUCOES EIRELI EPP,BOLA DE GUDE PRODUCOES,47856,Rua Engenheiro Oscar Ferreira,,67       ,477,POCO,BAIXADO,2007-09-03T00:00:00,2020-09-08T00:00:00,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5911102,PRODUÇÃO DE FILMES PARA PUBLICIDADE,N,N,N,N,-8.030326,-34.924159
4574,30757,09038836000150,BOLA DE GUDE PRODUCOES EIRELI EPP,BOLA DE GUDE PRODUCOES,47856,Rua Engenheiro Oscar Ferreira,,67       ,477,POCO,BAIXADO,2007-09-03T00:00:00,2020-09-08T00:00:00,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5911199,"ATIVIDADES DE PRODUÇÃO CINEMATOGRÁFICA, DE VÍDEOS E DE PROG DE TELEV N/ ESP ANTER",S,N,N,S,-8.030326,-34.924159
4575,30758,09038836000150,BOLA DE GUDE PRODUCOES EIRELI EPP,BOLA DE GUDE PRODUCOES,47856,Rua Engenheiro Oscar Ferreira,,67       ,477,POCO,BAIXADO,2007-09-03T00:00:00,2020-09-08T00:00:00,15,GUARDA E LOCACAO DE BENS MOVEIS,7739099,"ALUGUEL DE OUTRAS MÁQUINAS E EQUIP COM E INDUST N/ ESP ANTERIORM, SEM OPERADOR",N,N,N,N,-8.030326,-34.924159
4576,30759,09038836000150,BOLA DE GUDE PRODUCOES EIRELI EPP,BOLA DE GUDE PRODUCOES,47856,Rua Engenheiro Oscar Ferreira,,67       ,477,POCO,BAIXADO,2007-09-03T00:00:00,2020-09-08T00:00:00,6,"JURIDICO, ECONOMICO E TECNICO ADMINISTRATIVO",8230001,"SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXPOSIÇÕES E FESTAS",N,N,S,N,-8.030326,-34.924159
4577,30760,17176356000183,PACT SUNT SERVANDA C CAPACT J I PESQ ESPECIALIZADA LTDA,INSTITUTO PACTA SUNT SERVANDA,47856,Rua Engenheiro Oscar Ferreira,,47       ,477,POCO,BAIXADO,2012-11-19T00:00:00,2016-07-01T00:00:00,8,EDUCACAO,8550302,"ATIVIDADES DE APOIO À EDUCAÇÃO, EXCETO CAIXAS ESCOLARES",S,N,S,N,-8.030504,-34.924349
4578,30761,30533690000105,MONTEIRO CONSULTORIA FINANCEIRA E EMPRESARIAL LTDA,,47856,Rua Engenheiro Oscar Ferreira,,47       ,477,POCO,BAIXADO,2018-05-23T00:00:00,2019-05-09T00:00:00,2,"CONTABILIDADE, CONSULTORIA E ASSESSORIA",7020400,"ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXC CONSULT TÉCNICA ESPECÍFICA",S,N,S,N,-8.030504,-34.924349
4579,30763,01144469000167,EFER COMERCIO E CONFECCAO DE ROUPAS LTDA,EDUARDO FERREIRA,47856,Rua Engenheiro Oscar Ferreira,,21       ,477,POCO,BAIXADO,1996-05-01T00:00:00,2007-12-27T00:00:00,27,COMERCIO ATACADISTA,4642701,"COMÉRCIO ATACADISTA DE ARTIGOS DO VESTUÁR E ACESSÓRIOS, EXC PROF E DE SEGURANÇA",S,N,N,N,-8.030594,-34.924438
4580,30764,01144469000167,EFER COMERCIO E CONFECCAO DE ROUPAS LTDA,EDUARDO FERREIRA,47856,Rua Engenheiro Oscar Ferreira,,21       ,477,POCO,BAIXADO,1996-05-01T00:00:00,2007-12-27T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4781400,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,N,N,N,N,-8.030594,-34.924438
4581,30765,01144469000167,EFER COMERCIO E CONFECCAO DE ROUPAS LTDA,EDUARDO FERREIRA,47856,Rua Engenheiro Oscar Ferreira,,21       ,477,POCO,BAIXADO,1996-05-01T00:00:00,2007-12-27T00:00:00,2,"CONTABILIDADE, CONSULTORIA E ASSESSORIA",7020400,"ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXC CONSULT TÉCNICA ESPECÍFICA",N,N,S,N,-8.030594,-34.924438
4582,30766,11010507000142,CENICA PRODUCOES ARTISTICAS LTDA ME,CENICA PRODUCOES,47856,Rua Engenheiro Oscar Ferreira,,21       ,477,POCO,BAIXADO,2009-08-03T00:00:00,2016-05-06T00:00:00,16,DIVERSOES PUBLICAS,9001901,PRODUÇÃO TEATRAL,N,N,S,N,-8.030594,-34.924438
4583,30767,11010507000142,CENICA PRODUCOES ARTISTICAS LTDA ME,CENICA PRODUCOES,47856,Rua Engenheiro Oscar Ferreira,,21       ,477,POCO,BAIXADO,2009-08-03T00:00:00,2016-05-06T00:00:00,16,DIVERSOES PUBLICAS,9001902,PRODUÇÃO MUSICAL,S,N,N,N,-8.030594,-34.924438
4584,30768,11010507000142,CENICA PRODUCOES ARTISTICAS LTDA ME,CENICA PRODUCOES,47856,Rua Engenheiro Oscar Ferreira,,21       ,477,POCO,BAIXADO,2009-08-03T00:00:00,2016-05-06T00:00:00,16,DIVERSOES PUBLICAS,9001999,"ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIF ANTERIORMENTE",N,N,N,S,-8.030594,-34.924438
4585,30769,08469615000173,DOMAIN INFORMATICA LTDA ME,DOMAIN,47856,Rua Engenheiro Oscar Ferreira,,21       ,477,POCO,BAIXADO,2006-11-08T00:00:00,2016-04-12T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4751201,Comercio varejista especializado de equipamentos e suprimentos de informatica,N,N,N,N,-8.030594,-34.924438
4586,30770,08469615000173,DOMAIN INFORMATICA LTDA ME,DOMAIN,47856,Rua Engenheiro Oscar Ferreira,,21       ,477,POCO,BAIXADO,2006-11-08T00:00:00,2016-04-12T00:00:00,14,CONSERVAÇÃO E LIMPEZA,3314709,"MANUTENÇÃO E REPAR DE MÁQ DE ESCREVER, CALCULAR E DE OUT EQUIP N/ELETRÔN P/ ESCRIT",N,N,N,N,-8.030594,-34.924438
4587,30771,08469615000173,DOMAIN INFORMATICA LTDA ME,DOMAIN,47856,Rua Engenheiro Oscar Ferreira,,21       ,477,POCO,BAIXADO,2006-11-08T00:00:00,2016-04-12T00:00:00,23,SERVICOS DE INFORMATICA,9511800,REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPAMENTOS PERIFÉRICOS,S,N,S,N,-8.030594,-34.924438
4588,30773,03792559000190,CULTURA LUSO-BRASILEIRA LTDA,,19526,Avenida Dezessete de Agosto,,2267     ,477,POCO,BAIXADO,2000-05-01T00:00:00,2003-12-01T00:00:00,8,EDUCACAO,8593700,ENSINO DE IDIOMAS,S,N,S,N,-8.030138,-34.925743
4589,30779,33042953009128,CITIBANK N A,,19526,Avenida Dezessete de Agosto,,2187     ,477,POCO,BAIXADO,1991-08-01T00:00:00,1992-09-30T00:00:00,9,INSTITUICOES FINANCEIRAS E SECURITARIAS,6422100,"BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL",S,N,S,N,-8.030794,-34.925257
4590,30780,00000000330302,BANCO DO BRASIL SA,,19526,Avenida Dezessete de Agosto,,2187     ,477,POCO,BAIXADO,1996-09-01T00:00:00,2018-03-01T00:00:00,9,INSTITUICOES FINANCEIRAS E SECURITARIAS,6422100,"BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL",S,N,S,N,-8.030794,-34.925257
4591,30785,14945481000112,DS COMERCIO E SERVICOS DE ARTES LTDA,DS SERVICOS DE ARTES,54593,Avenida Dr Seixas,,48       ,477,POCO,BAIXADO,2012-01-23T00:00:00,2018-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4761003,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,N,N,N,N,-8.030953,-34.924978
4592,30786,14945481000112,DS COMERCIO E SERVICOS DE ARTES LTDA,DS SERVICOS DE ARTES,54593,Avenida Dr Seixas,,48       ,477,POCO,BAIXADO,2012-01-23T00:00:00,2018-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,S,N,N,N,-8.030953,-34.924978
4593,30787,02984152000100,CREFISIO CENTRO DE REAB E FISIOTERAPIA ESPECIAL LTDA,,54593,Avenida Dr Seixas,,70       ,477,POCO,BAIXADO,1999-04-01T00:00:00,1999-10-31T00:00:00,7,SAUDE,8610101,"ATIVIDADES DE ATEND HOSPITALAR, EXC PRONTO-SOCORRO E UNIDADES P/ ATEND A URGÊNCIAS",S,S,S,N,-8.031104,-34.925141
4594,30788,03809925000176,CREFISIO LTDA,CREFISIO,54593,Avenida Dr Seixas,,82       ,477,POCO,BAIXADO,2000-05-01T00:00:00,2002-01-31T00:00:00,7,SAUDE,8650004,ATIVIDADES DE FISIOTERAPIA,S,S,S,N,-8.031176,-34.92522
4595,30789,03809925000176,CREFISIO LTDA,CREFISIO,54593,Avenida Dr Seixas,,82       ,477,POCO,BAIXADO,2000-05-01T00:00:00,2002-01-31T00:00:00,7,SAUDE,8650006,ATIVIDADES DE FONOAUDIOLOGIA,N,N,N,N,-8.031176,-34.92522
4596,30793,02459906000102,PROSOLAR LTDA ME,,35076,Rua Jorge de Albuquerque,,103      ,477,POCO,BAIXADO,1998-04-01T00:00:00,2008-01-01T00:00:00,14,CONSERVAÇÃO E LIMPEZA,3314710,MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIP P/ USO GERAL N/ ESP ANTERIORMENTE,S,N,S,S,-8.030581,-34.926339
4597,30797,17408274000117,GPL INVESTIMENTOS E PARTICIPACOES EIRELI ME,GPL PARTICIPACOES,35076,Rua Jorge de Albuquerque,801,31       ,477,POCO,BAIXADO,2013-01-15T00:00:00,2013-07-01T00:00:00,22,OUTROS SERVICOS,6810202,ALUGUEL DE IMÓVEIS PRÓPRIOS,N,N,N,N,-8.029876,-34.925823
4598,30798,17408274000117,GPL INVESTIMENTOS E PARTICIPACOES EIRELI ME,GPL PARTICIPACOES,35076,Rua Jorge de Albuquerque,801,31       ,477,POCO,BAIXADO,2013-01-15T00:00:00,2013-07-01T00:00:00,9,INSTITUICOES FINANCEIRAS E SECURITARIAS,6463800,"OUTRAS SOCIEDADES DE PARTICIPAÇÃO, EXCETO HOLDINGS",S,N,S,N,-8.029876,-34.925823
4599,30799,17408274000117,GPL INVESTIMENTOS E PARTICIPACOES EIRELI ME,GPL PARTICIPACOES,35076,Rua Jorge de Albuquerque,801,31       ,477,POCO,BAIXADO,2013-01-15T00:00:00,2013-07-01T00:00:00,1,CONSTRUCAO CIVIL,6810201,COMPRA E VENDA DE IMÓVEIS PRÓPRIOS,N,N,N,N,-8.029876,-34.925823
4600,30803,33270315000450,WILLIS CORRETORES DE SEGUROS LTDA,,2429,Rua Alfredo Coutinho,0001,74       ,477,POCO,BAIXADO,1989-08-01T00:00:00,2011-01-01T00:00:00,9,INSTITUICOES FINANCEIRAS E SECURITARIAS,6520100,SOCIEDADE SEGURADORA DE SEGUROS-SAÚDE,S,N,S,N,-8.0303,-34.922247
4601,30806,06278726000258,BRUNA DI PAULA GOMES CRUZ EIRELI ME,.,55468,Rua Silveira Lobo,,264      ,477,POCO,BAIXADO,2008-05-07T00:00:00,2018-08-23T00:00:00,27,COMERCIO ATACADISTA,4649403,"COMÉRCIO ATACADISTA DE BICICLETAS, TRICICLOS E OUTROS VEÍCULOS RECREATIVOS",N,N,N,N,-8.02997,-34.922171
4602,30807,06278726000258,BRUNA DI PAULA GOMES CRUZ EIRELI ME,.,55468,Rua Silveira Lobo,,264      ,477,POCO,BAIXADO,2008-05-07T00:00:00,2018-08-23T00:00:00,27,COMERCIO ATACADISTA,4649499,COMÉRCIO ATACADISTA DE OUTROS EQUIP E ART DE USO PESSOAL E DOMÉST NÃO ESP ANTER,S,N,N,N,-8.02997,-34.922171
4603,30812,70064282000176,KATIA E WALDILENE LTDA ME,RECANTO FELIZ BERCARIO E HOTELZINHO,55468,Rua Silveira Lobo,,294      ,477,POCO,BAIXADO,1994-02-01T00:00:00,2006-11-01T00:00:00,8,EDUCACAO,8511200,EDUCAÇÃO INFANTIL - CRECHE,S,S,S,N,-8.029725,-34.921994
4604,30821,03367998000155,MOTA MACHADO LTDA-ME,NOIVAS E DAMAS,32263,Rua Jáder de Andrade,,419      ,442,CASA FORTE,BAIXADO,1999-08-01T00:00:00,2002-01-01T00:00:00,15,GUARDA E LOCACAO DE BENS MOVEIS,7723300,"ALUGUEL DE OBJETOS DO VESTUÁRIO, JÓIAS E ACESSÓRIOS",S,N,S,N,-8.029838,-34.921054
4605,30823,30554702000269,K D S T SERVICOS PARA CONDOMINIO EIRELI,,32263,Rua Jáder de Andrade,,419      ,442,CASA FORTE,BAIXADO,2019-03-22T00:00:00,2020-09-01T00:00:00,17,BELEZA E HIGIENE PESSOAL,9602502,Atividades de estetica e outros servicos de cuidados com a beleza,S,S,S,N,-8.029838,-34.921054
4606,30841,08745119000103,GERALDO ANDRADE REPRESENTACOES LTDA,,59161,Rua Marechal Rondon,,312      ,442,CASA FORTE,BAIXADO,1983-08-01T00:00:00,1992-12-31T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4744005,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE,S,N,N,N,-8.0304,-34.921717
4607,30842,37256961000171,LARISSA AUGUSTA VASCONCELOS CAVALCANTI 07894386405,LARISSA CAVALCANTI,60089,Rua Tapacurá,,151      ,477,POCO,BAIXADO,2020-05-28T00:00:00,2020-08-30T00:00:00,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5912099,"ATIVIDADES DE PÓS-PRODUÇÃO CINEMATOGRÁF, DE VÍDEOS E DE PROG DE TELEV N/ ESP ANTER",N,N,N,N,-8.031666,-34.927134
4608,30843,37256961000171,LARISSA AUGUSTA VASCONCELOS CAVALCANTI 07894386405,LARISSA CAVALCANTI,60089,Rua Tapacurá,,151      ,477,POCO,BAIXADO,2020-05-28T00:00:00,2020-08-30T00:00:00,8,EDUCACAO,8593700,ENSINO DE IDIOMAS,N,N,N,N,-8.031666,-34.927134
4609,30844,37256961000171,LARISSA AUGUSTA VASCONCELOS CAVALCANTI 07894386405,LARISSA CAVALCANTI,60089,Rua Tapacurá,,151      ,477,POCO,BAIXADO,2020-05-28T00:00:00,2020-08-30T00:00:00,22,OUTROS SERVICOS,9001906,ATIVIDADES DE SONORIZAÇÃO E DE ILUMINAÇÃO,N,N,N,N,-8.031666,-34.927134
4610,30845,37256961000171,LARISSA AUGUSTA VASCONCELOS CAVALCANTI 07894386405,LARISSA CAVALCANTI,60089,Rua Tapacurá,,151      ,477,POCO,BAIXADO,2020-05-28T00:00:00,2020-08-30T00:00:00,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5819100,"EDIÇÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS",N,N,S,N,-8.031666,-34.927134
4611,30846,37256961000171,LARISSA AUGUSTA VASCONCELOS CAVALCANTI 07894386405,LARISSA CAVALCANTI,60089,Rua Tapacurá,,151      ,477,POCO,BAIXADO,2020-05-28T00:00:00,2020-08-30T00:00:00,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",7420001,"ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS, EXCETO AÉREA E SUBMARINA",N,N,N,N,-8.031666,-34.927134
4612,30847,37256961000171,LARISSA AUGUSTA VASCONCELOS CAVALCANTI 07894386405,LARISSA CAVALCANTI,60089,Rua Tapacurá,,151      ,477,POCO,BAIXADO,2020-05-28T00:00:00,2020-08-30T00:00:00,15,GUARDA E LOCACAO DE BENS MOVEIS,7739099,"ALUGUEL DE OUTRAS MÁQUINAS E EQUIP COM E INDUST N/ ESP ANTERIORM, SEM OPERADOR",N,N,N,N,-8.031666,-34.927134
4613,30848,37256961000171,LARISSA AUGUSTA VASCONCELOS CAVALCANTI 07894386405,LARISSA CAVALCANTI,60089,Rua Tapacurá,,151      ,477,POCO,BAIXADO,2020-05-28T00:00:00,2020-08-30T00:00:00,6,"JURIDICO, ECONOMICO E TECNICO ADMINISTRATIVO",8230001,"SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXPOSIÇÕES E FESTAS",N,N,N,N,-8.031666,-34.927134
4614,30849,37256961000171,LARISSA AUGUSTA VASCONCELOS CAVALCANTI 07894386405,LARISSA CAVALCANTI,60089,Rua Tapacurá,,151      ,477,POCO,BAIXADO,2020-05-28T00:00:00,2020-08-30T00:00:00,8,EDUCACAO,8592999,ENSINO DE ARTE E CULTURA NÃO ESPECIFICADO ANTERIORMENTE,N,N,N,N,-8.031666,-34.927134
4615,30850,37256961000171,LARISSA AUGUSTA VASCONCELOS CAVALCANTI 07894386405,LARISSA CAVALCANTI,60089,Rua Tapacurá,,151      ,477,POCO,BAIXADO,2020-05-28T00:00:00,2020-08-30T00:00:00,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",7420004,FILMAGEM DE FESTAS E EVENTOS,S,N,N,N,-8.031666,-34.927134
4616,30856,23129564000124,MATHEUS DA CUNHA LIMA ASFORA PARTICIPACOES EIRELI,,39926,Rua Luiz Guimarães,A502,411      ,477,POCO,BAIXADO,2015-08-25T00:00:00,2019-01-07T00:00:00,22,OUTROS SERVICOS,6810202,ALUGUEL DE IMÓVEIS PRÓPRIOS,N,N,N,N,-8.032439,-34.926031
4617,30857,23129564000124,MATHEUS DA CUNHA LIMA ASFORA PARTICIPACOES EIRELI,,39926,Rua Luiz Guimarães,A502,411      ,477,POCO,BAIXADO,2015-08-25T00:00:00,2019-01-07T00:00:00,6,"JURIDICO, ECONOMICO E TECNICO ADMINISTRATIVO",6462000,HOLDINGS DE INSTITUIÇÕES NÃO-FINANCEIRAS,S,N,N,N,-8.032439,-34.926031
4618,30858,23129564000124,MATHEUS DA CUNHA LIMA ASFORA PARTICIPACOES EIRELI,,39926,Rua Luiz Guimarães,A502,411      ,477,POCO,BAIXADO,2015-08-25T00:00:00,2019-01-07T00:00:00,9,INSTITUICOES FINANCEIRAS E SECURITARIAS,6463800,"OUTRAS SOCIEDADES DE PARTICIPAÇÃO, EXCETO HOLDINGS",N,N,N,N,-8.032439,-34.926031
4619,30859,23129564000124,MATHEUS DA CUNHA LIMA ASFORA PARTICIPACOES EIRELI,,39926,Rua Luiz Guimarães,A502,411      ,477,POCO,BAIXADO,2015-08-25T00:00:00,2019-01-07T00:00:00,1,CONSTRUCAO CIVIL,6810201,COMPRA E VENDA DE IMÓVEIS PRÓPRIOS,N,N,N,N,-8.032439,-34.926031
4620,30860,41750953000154,MARIANA CARNEIRO PALHA 02879744482,MARIANA PALHA,39926,Rua Luiz Guimarães,A501,411      ,477,POCO,BAIXADO,2021-04-29T00:00:00,2023-09-01T00:00:00,22,OUTROS SERVICOS,8219999,PREPARACAO DE DOCUMENTOS E SERV ESPECIALIZ DE APOIO ADMINIST N/ ESP ANTERIORMENTE,S,N,S,N,-8.032439,-34.926031
4621,30900,08851501000193,QUATRO PONTOS CAFETERIA LTDA ME,QUATRO PONTOS CAFETERIA,21385,Estrada do Encanamento,,1073     ,442,CASA FORTE,BAIXADO,2007-05-18T00:00:00,2015-02-11T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,5611204,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",N,S,N,S,-8.030343,-34.919835
4622,30901,08851501000193,QUATRO PONTOS CAFETERIA LTDA ME,QUATRO PONTOS CAFETERIA,21385,Estrada do Encanamento,,1073     ,442,CASA FORTE,BAIXADO,2007-05-18T00:00:00,2015-02-11T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,5611203,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",S,N,N,N,-8.030343,-34.919835
4623,30902,09035775000177,MANOEL GOMES SEMENTES,MAGOSIL DISTRIBUIDORA NORDESTINA DE SEMENTES,21385,Estrada do Encanamento,,1057     ,442,CASA FORTE,BAIXADO,1985-01-01T00:00:00,1994-02-28T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4619200,REPRESENTANTES COMERCIAIS E AGENTES DO COM DE MERCAD EM GERAL N/ ESPECIALIZADO,S,N,S,N,-8.030351,-34.919688
4624,30903,09035775000177,MANOEL GOMES SEMENTES,MAGOSIL DISTRIBUIDORA NORDESTINA DE SEMENTES,21385,Estrada do Encanamento,,1057     ,442,CASA FORTE,BAIXADO,1985-01-01T00:00:00,1994-02-28T00:00:00,27,COMERCIO ATACADISTA,4623106,"COMÉRCIO ATACADISTA DE SEMENTES, FLORES, PLANTAS E GRAMAS",N,N,N,N,-8.030351,-34.919688
4625,30905,10624803000170,RISONEIDE LINS DE SANTANA ME,NEIDE LINS CABELO E COR,21385,Estrada do Encanamento,0000,1051     ,442,CASA FORTE,BAIXADO,2009-02-05T00:00:00,2017-07-01T00:00:00,17,BELEZA E HIGIENE PESSOAL,9602501,"CABELEIREIROS, MANICURE E PEDICURE",S,S,S,N,-8.030305,-34.919576
4626,30917,06375108000145,CRISTIANE GUIMARAES DA SILVA - ME,ART COURO,61999,Estrada das Ubaias,,276      ,442,CASA FORTE,BAIXADO,2004-05-13T00:00:00,2008-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4789001,"COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",N,N,N,N,-8.030644,-34.919373
4627,30918,06375108000145,CRISTIANE GUIMARAES DA SILVA - ME,ART COURO,61999,Estrada das Ubaias,,276      ,442,CASA FORTE,BAIXADO,2004-05-13T00:00:00,2008-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4782201,COMÉRCIO VAREJISTA DE CALÇADOS,S,N,N,N,-8.030644,-34.919373
4628,30927,20743683000265,LAP RESTAURANTE E SIMILARES LTDA,DOMINUS,61999,Estrada das Ubaias,,298      ,442,CASA FORTE,BAIXADO,2014-08-21T00:00:00,2019-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,5611204,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",N,N,N,S,-8.030834,-34.919445
4629,30928,20743683000265,LAP RESTAURANTE E SIMILARES LTDA,DOMINUS,61999,Estrada das Ubaias,,298      ,442,CASA FORTE,BAIXADO,2014-08-21T00:00:00,2019-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,5611201,RESTAURANTES E SIMILARES,S,S,N,S,-8.030834,-34.919445
4630,30929,20743683000265,LAP RESTAURANTE E SIMILARES LTDA,DOMINUS,61999,Estrada das Ubaias,,298      ,442,CASA FORTE,BAIXADO,2014-08-21T00:00:00,2019-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,5611203,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",N,N,N,N,-8.030834,-34.919445
4631,30930,13446027000154,ANTONIO J F M AREIAS,AREIAS CONSULTORIA,61999,Estrada das Ubaias,1202,332      ,442,CASA FORTE,BAIXADO,2011-03-24T00:00:00,2011-04-01T00:00:00,22,OUTROS SERVICOS,8211300,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,S,N,S,N,-8.030964,-34.919673
4632,30953,09664705000188,CENTRO DE ESTETICA SAUDAX LTDA,CENTRO DE ESTETICA SAUDAX LTDA,42544,Rua Irmã Maria David,,128      ,442,CASA FORTE,BAIXADO,2008-06-18T00:00:00,2008-07-01T00:00:00,8,EDUCACAO,8591100,ENSINO DE ESPORTES,N,N,N,S,-8.031864,-34.920368
4633,30954,09664705000188,CENTRO DE ESTETICA SAUDAX LTDA,CENTRO DE ESTETICA SAUDAX LTDA,42544,Rua Irmã Maria David,,128      ,442,CASA FORTE,BAIXADO,2008-06-18T00:00:00,2008-07-01T00:00:00,17,BELEZA E HIGIENE PESSOAL,9313100,ATIVIDADES DE CONDICIONAMENTO FÍSICO,N,N,N,S,-8.031864,-34.920368
4634,30955,09664705000188,CENTRO DE ESTETICA SAUDAX LTDA,CENTRO DE ESTETICA SAUDAX LTDA,42544,Rua Irmã Maria David,,128      ,442,CASA FORTE,BAIXADO,2008-06-18T00:00:00,2008-07-01T00:00:00,17,BELEZA E HIGIENE PESSOAL,9602502,Atividades de estetica e outros servicos de cuidados com a beleza,S,N,N,N,-8.031864,-34.920368
4635,30972,04025478000127,PUBLICACOES MAPPA LTDA,REVISTA MAPPA,32263,Rua Jáder de Andrade,,308      ,442,CASA FORTE,BAIXADO,2000-08-01T00:00:00,2008-10-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4761002,COMÉRCIO VAREJISTA DE JORNAIS E REVISTAS,S,N,N,N,-8.031068,-34.921295
4636,30973,04025478000127,PUBLICACOES MAPPA LTDA,REVISTA MAPPA,32263,Rua Jáder de Andrade,,308      ,442,CASA FORTE,BAIXADO,2000-08-01T00:00:00,2008-10-01T00:00:00,5,"ANALISE, PESQUISA DE MERCADO E PUBLICIDADE",7319099,OUTRAS ATIVIDADES DE PUBLICIDADE NÃO ESPECIFICADAS ANTERIORMENTE,N,N,S,N,-8.031068,-34.921295
4637,30974,18892258000105,COMTEXTO ASSESSORIA DE COMUNICACAO LTDA - ME,COM.TEXTO ASSESSORIA,32263,Rua Jáder de Andrade,,344      ,442,CASA FORTE,BAIXADO,2013-09-17T00:00:00,2022-04-25T00:00:00,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5911101,ESTÚDIOS CINEMATOGRÁFICOS,N,N,S,N,-8.03078,-34.921189
4638,30975,18892258000105,COMTEXTO ASSESSORIA DE COMUNICACAO LTDA - ME,COM.TEXTO ASSESSORIA,32263,Rua Jáder de Andrade,,344      ,442,CASA FORTE,BAIXADO,2013-09-17T00:00:00,2022-04-25T00:00:00,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5911102,PRODUÇÃO DE FILMES PARA PUBLICIDADE,N,N,N,N,-8.03078,-34.921189
4639,30976,18892258000105,COMTEXTO ASSESSORIA DE COMUNICACAO LTDA - ME,COM.TEXTO ASSESSORIA,32263,Rua Jáder de Andrade,,344      ,442,CASA FORTE,BAIXADO,2013-09-17T00:00:00,2022-04-25T00:00:00,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5911199,"ATIVIDADES DE PRODUÇÃO CINEMATOGRÁFICA, DE VÍDEOS E DE PROG DE TELEV N/ ESP ANTER",N,N,N,S,-8.03078,-34.921189
4640,30977,18892258000105,COMTEXTO ASSESSORIA DE COMUNICACAO LTDA - ME,COM.TEXTO ASSESSORIA,32263,Rua Jáder de Andrade,,344      ,442,CASA FORTE,BAIXADO,2013-09-17T00:00:00,2022-04-25T00:00:00,16,DIVERSOES PUBLICAS,9001999,"ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIF ANTERIORMENTE",N,N,N,S,-8.03078,-34.921189
4641,30978,18892258000105,COMTEXTO ASSESSORIA DE COMUNICACAO LTDA - ME,COM.TEXTO ASSESSORIA,32263,Rua Jáder de Andrade,,344      ,442,CASA FORTE,BAIXADO,2013-09-17T00:00:00,2022-04-25T00:00:00,2,"CONTABILIDADE, CONSULTORIA E ASSESSORIA",7020400,"ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXC CONSULT TÉCNICA ESPECÍFICA",S,N,N,N,-8.03078,-34.921189
